as_of_date,target_date,acute_load_7,chronic_load_28,atl_ctl_ratio,days_since_last_hard,streak_length,trained_today,trained_hard_today,trained_days_2,trained_both_days_2,trained_days_7,trained_days_30,moving_time_acute_7,moving_time_chronic_28,today_relative_effort,dow_train_rate,month_train_rate,day_of_week,trained_last_weekend,month,season,days_since_last_long_ride,forecast_temp_high,forecast_temp_low,forecast_precip_probability,forecast_rain_expected,forecast_wind_speed,forecast_temp_high_vs_seasonal,forecast_temp_low_vs_seasonal,forecast_precip_probability_vs_seasonal,forecast_wind_speed_vs_seasonal,forecast_precip_morning,forecast_precip_midday,forecast_precip_evening,will_train_tomorrow,next_day_relative_effort
2025-12-28,2025-12-29,4.323433638493653,11.081931264127089,0.3901335909282239,9,0,0,0,0.0,0,1.0,10.0,1321.4131758136573,2252.8708712346615,0.0,0.3384615384615385,0.3898305084745763,0,True,12,0,9,4.2,-1.8,0.0,0,6.0,-2.9568627450980394,-3.231372549019608,-39.66503267973856,-9.081045751633987,0.0,0.0,0.0,1,57.0
2025-12-29,2025-12-30,17.49257522887024,14.248694625221773,1.2276615991128366,0,1,1,1,1.0,0,1.0,11.0,3437.309881860243,2772.328052528823,57.0,0.38461538461538464,0.4,1,False,12,0,0,6.8,-1.8,0.0,0,8.1,-0.4078431372549032,-3.2558823529411764,-39.51525054466231,-7.001307189542484,0.0,0.0,0.0,1,52.0
2025-12-30,2025-12-31,26.11943142165268,16.85223292693062,1.5499092336845564,0,2,1,1,2.0,1,2.0,12.0,5051.232411395182,3263.408876492352,52.0,0.5384615384615384,0.4098360655737705,2,False,12,0,0,5.7,-1.0,0.0,0,7.5,-1.534313725490195,-2.4820261437908497,-39.37908496732026,-7.608496732026143,0.0,0.0,0.0,1,2.0
2025-12-31,2026-01-01,20.089573566239512,15.827941000935402,1.2692474381255436,1,3,1,0,2.0,1,3.0,13.0,4115.674308546386,3128.622057423914,2.0,0.4090909090909091,0.2903225806451613,3,False,1,0,1,4.5,-0.5,29.166666666666668,1,4.3,-2.772222222222223,-2.0052287581699346,-10.607298474945527,-10.80359477124183,0.0,0.0,80.0,1,19.0
2026-01-01,2026-01-02,19.817180174679635,16.046703690526066,1.2349689105544865,2,4,1,0,2.0,1,4.0,14.0,3383.0057314097894,2994.57915691192,19.0,0.5,0.3125,4,False,1,0,2,6.2,2.6,70.83333333333334,1,9.2,-1.0820261437908485,1.0872549019607844,30.487472766884544,-5.870915032679738,100.0,28.57142857142857,80.0,1,5.0
2026-01-02,2026-01-03,16.112885131009726,15.284862056696682,1.054172754143389,3,5,1,0,2.0,1,5.0,14.0,3358.504298557342,3014.608180573167,5.0,0.45454545454545453,0.3333333333333333,5,False,1,0,3,12.3,5.0,58.333333333333336,1,15.6,5.026470588235296,3.485294117647059,17.783224400871468,0.5281045751633986,100.0,42.857142857142854,80.0,0,0.0
2026-01-03,2026-01-04,12.084663848257295,14.230733638993462,0.8491947186155079,4,0,0,0,1.0,0,5.0,14.0,2518.8782239180064,2806.704168119845,0.0,0.2727272727272727,0.3235294117647059,6,False,1,0,4,8.9,3.2,79.16666666666666,1,17.2,1.6153594771241835,1.6764705882352944,38.86165577342047,2.122875816993462,100.0,71.42857142857143,100.0,0,0.0
2026-01-04,2026-01-05,9.063497886192971,13.249303732855982,0.6840735233291592,5,0,0,0,0.0,0,5.0,13.0,1889.1586679385048,2613.138363421924,0.0,0.3484848484848485,0.3142857142857143,0,False,1,0,5,5.9,1.3,54.166666666666664,1,13.2,-1.3751633986928091,-0.2316993464052286,13.466775599128539,-1.965359477124185,75.0,85.71428571428571,0.0,1,58.0
2026-01-05,2026-01-06,21.29762341464473,16.33555864783143,1.3037584984871038,0,1,1,1,1.0,0,5.0,14.0,3890.3690009538786,3115.266752151447,58.0,0.3939393939393939,0.3333333333333333,1,False,1,0,0,5.8,2.7,70.83333333333334,1,25.1,-1.4624183006535958,1.1673202614379086,29.87472766884533,9.86372549019608,100.0,100.0,100.0,1,10.0
2026-01-06,2026-01-07,18.473217560983546,15.898623568670642,1.1619381691246733,1,2,1,0,2.0,1,5.0,15.0,4198.526750715409,3253.7311140720362,10.0,0.5454545454545454,0.35135135135135137,2,False,1,0,1,4.9,2.1,33.33333333333333,1,18.5,-2.3666666666666663,0.580718954248366,-7.598039215686271,3.231699346405227,0.0,71.42857142857143,20.0,0,0.0
2026-01-07,2026-01-08,13.85491317073766,14.802166770831287,0.9360057473504314,2,0,0,0,1.0,0,4.0,15.0,3148.895063036557,3029.335864825689,0.0,0.417910447761194,0.34210526315789475,3,False,1,0,2,5.2,0.7,29.166666666666668,1,16.9,-2.0764705882352947,-0.8235294117647058,-11.91448801742919,1.5473856209150316,50.0,28.57142857142857,20.0,0,0.0
2026-01-08,2026-01-09,10.391184878053245,13.78132768318775,0.7540046298100698,3,0,0,0,0.0,0,3.0,14.0,2361.6712972774176,2820.416150010124,0.0,0.5074626865671642,0.3333333333333333,4,False,1,0,3,10.9,3.3,20.833333333333336,1,12.1,3.6114379084967316,1.7725490196078426,-19.921023965141607,-3.2392156862745107,25.0,28.57142857142857,0.0,1,5.0
2026-01-09,2026-01-10,9.043388658539934,13.175718877450663,0.686367760473174,4,1,1,0,1.0,0,3.0,15.0,2818.003472958063,2914.6633120783913,5.0,0.44776119402985076,0.35,5,False,1,0,4,10.2,1.7,25.0,1,9.7,2.8924836601307184,0.20620915032679732,-14.978213507625277,-5.52875816993464,0.0,0.0,60.0,1,7.0
2026-01-10,2026-01-11,8.53254149390495,12.749807230729926,0.6692290588785994,5,2,1,0,2.0,1,4.0,16.0,3017.2526047185474,2962.962394004019,7.0,0.26865671641791045,0.36585365853658536,6,False,1,0,5,8.3,5.1,75.0,1,13.9,0.973202614379086,3.6460784313725485,35.44389978213508,-1.218300653594767,75.0,28.57142857142857,100.0,0,0.0
2026-01-11,2026-01-12,6.399406120428713,11.870510180334758,0.5391011863188718,6,0,0,0,1.0,0,4.0,15.0,2262.9394535389106,2758.6201599347764,0.0,0.3582089552238806,0.35714285714285715,0,False,1,0,6,10.7,7.2,54.166666666666664,1,13.4,3.3650326797385617,5.7519607843137255,14.89651416122004,-1.6928104575163392,75.0,57.14285714285714,40.0,0,0.0
2026-01-12,2026-01-13,4.799554590321534,11.051854305828913,0.4342759556457578,7,0,0,0,0.0,0,3.0,14.0,1697.2045901541828,2568.370493732378,0.0,0.40298507462686567,0.3488372093023256,1,True,1,0,7,14.1,9.8,4.166666666666666,1,13.8,6.747712418300653,8.357189542483662,-35.11710239651416,-1.2836601307189515,25.0,0.0,0.0,0,0.0
2026-01-13,2026-01-14,3.599665942741151,10.289657457151057,0.34983340871463825,8,0,0,0,0.0,0,2.0,14.0,1272.9034426156372,2391.2414941646275,0.0,0.5373134328358209,0.3409090909090909,2,True,1,0,8,9.8,4.4,0.0,0,8.7,2.4281045751634007,2.98921568627451,-39.29738562091503,-6.462091503267976,0.0,0.0,0.0,0,0.0
2026-01-14,2026-01-15,2.699749457055863,9.580025908382018,0.28181024590901416,9,0,0,0,0.0,0,2.0,14.0,954.6775819617279,2226.3282876705152,0.0,0.4117647058823529,0.3333333333333333,3,True,1,0,9,9.7,5.4,0.0,0,12.8,2.3356209150326794,4.00686274509804,-39.651416122004356,-2.421895424836599,0.0,0.0,0.0,0,0.0
2026-01-15,2026-01-16,2.0248120927918976,8.919334466424637,0.22701380920448366,10,0,0,0,0.0,0,2.0,14.0,716.008186471296,2072.7884057622036,0.0,0.5147058823529411,0.32608695652173914,4,True,1,0,10,9.3,1.1,0.0,0,8.5,1.9398692810457518,-0.2879084967320258,-39.99183006535948,-6.721568627450981,0.0,0.0,0.0,1,6.0
2026-01-16,2026-01-17,3.018609069593923,8.718001054947075,0.34625013814158667,11,1,1,0,1.0,0,2.0,14.0,1242.256139853472,2124.38920536481,6.0,0.45588235294117646,0.3404255319148936,5,True,1,0,11,8.6,-0.8,0.0,0,5.6,1.2186274509803905,-2.174183006535948,-40.18246187363834,-9.625490196078431,0.0,0.0,0.0,1,23.0
2026-01-17,2026-01-18,8.013956802195443,9.702966499433483,0.8259285242985581,12,2,1,0,2.0,1,2.0,14.0,1802.192104890104,2218.017536029306,23.0,0.2647058823529412,0.3541666666666667,6,True,1,0,12,8.4,-0.4,0.0,0,7.4,1.0094771241830065,-1.7490196078431373,-39.81481481481481,-7.68954248366013,0.0,0.0,0.0,0,0.0
2026-01-18,2026-01-19,6.010467601646582,9.033796396024277,0.6653313112405052,13,0,0,0,1.0,0,2.0,13.0,1351.644078667578,2065.0508094065954,0.0,0.35294117647058826,0.3469387755102041,0,True,1,0,13,9.4,-1.3,0.0,0,6.5,2.007189542483661,-2.6281045751633987,-39.46078431372549,-8.534967320261437,0.0,0.0,0.0,0,0.0
2026-01-19,2026-01-20,4.507850701234936,8.410775954919155,0.5359613340548514,14,0,0,0,0.0,0,2.0,12.0,1013.7330590006835,1922.6335122061405,0.0,0.39705882352941174,0.34,1,True,1,0,14,7.1,-2.1,0.0,0,9.2,-0.33169934640522847,-3.400980392156863,-38.970588235294116,-5.848039215686278,0.0,0.0,0.0,1,3.0
2026-01-20,2026-01-21,4.130888025926202,8.037618992510938,0.5139442451520982,15,1,1,0,1.0,0,3.0,13.0,1390.5497942505126,1963.9001665367514,3.0,0.5294117647058824,0.35294117647058826,2,True,1,0,15,7.1,-1.6,0.0,0,9.6,-0.3800653594771237,-2.915686274509804,-39.29738562091503,-5.50065359477124,0.0,0.0,0.0,0,0.0
2026-01-21,2026-01-22,3.0981660194446516,7.483300441303286,0.4140106419280792,16,0,0,0,1.0,0,3.0,12.0,1042.9123456878845,1828.4587757411134,0.0,0.4057971014492754,0.34615384615384615,3,True,1,0,16,6.3,-1.4,0.0,0,10.0,-1.2111111111111112,-2.7411764705882353,-39.501633986928105,-5.10032679738562,0.0,0.0,0.0,1,119.0
2026-01-22,2026-01-23,32.073624514583486,15.1741073074203,2.113707506134423,0,1,1,1,1.0,0,4.0,13.0,3548.184259265913,2465.392653276209,119.0,0.5217391304347826,0.3584905660377358,4,True,1,0,0,6.6,-2.2,0.0,0,7.4,-0.9499999999999993,-3.555228758169935,-39.24291938997821,-7.71045751633987,0.0,0.0,0.0,1,69.0
2026-01-23,2026-01-24,41.305218385937614,18.886237837943035,2.187053808194354,0,2,1,1,2.0,1,4.0,14.0,5725.638194449435,3140.744884084746,69.0,0.463768115942029,0.37037037037037035,5,True,1,0,0,5.9,-4.2,0.0,0,6.7,-1.6624183006535942,-5.550653594771242,-39.07952069716776,-8.422549019607843,0.0,0.0,0.0,1,22.0
2026-01-24,2026-01-25,36.47891378945321,19.100980056015928,1.9097927793482008,1,3,1,0,2.0,1,4.0,15.0,6657.228645837076,3576.0038575961426,22.0,0.2608695652173913,0.38181818181818183,6,True,1,0,1,6.2,-5.0,0.0,0,7.1,-1.3660130718954253,-6.326797385620915,-38.73910675381264,-7.9552287581699375,0.0,0.0,0.0,1,3.0
2026-01-25,2026-01-26,28.10918534208991,17.990567638359657,1.5624401579278266,2,4,1,0,2.0,1,5.0,16.0,5304.171484377807,3415.244970865374,3.0,0.34782608695652173,0.39285714285714285,0,True,1,0,2,9.8,-2.3,0.0,0,7.8,2.207516339869283,-3.598039215686274,-38.630174291939,-7.227124183006537,0.0,0.0,0.0,1,2.0
2026-01-26,2026-01-27,21.58188900656743,16.88776987019692,1.2779596816187415,3,5,1,0,2.0,1,6.0,17.0,4328.878613283356,3276.4694556332793,2.0,0.4057971014492754,0.40350877192982454,1,True,1,0,3,12.4,1.8,8.333333333333332,1,17.5,4.7709150326797385,0.5277777777777779,-30.460239651416128,2.5320261437908496,0.0,0.0,0.0,1,7.0
2026-01-27,2026-01-28,17.936416754925574,16.205854706735064,1.106786225071566,4,6,1,0,2.0,1,6.0,18.0,4076.6589599625167,3279.471562141329,7.0,0.5217391304347826,0.41379310344827586,2,True,1,0,4,9.1,4.0,62.5,1,18.1,1.4486928104575165,2.7516339869281046,23.40686274509804,3.1274509803921564,100.0,57.14285714285714,60.0,1,2.0
2026-01-28,2026-01-29,13.95231256619418,15.226140589029196,0.9163394022676475,5,7,1,0,2.0,1,7.0,18.0,3343.9942199718876,3132.3355923384784,2.0,0.4142857142857143,0.423728813559322,3,True,1,0,5,10.6,6.5,70.83333333333334,1,16.8,2.916993464052287,5.2330065359477125,30.814270152505458,1.7558823529411764,100.0,0.0,100.0,1,4.0
2026-01-29,2026-01-30,11.464234424645635,14.451923996682355,0.7932670021844437,6,8,1,0,2.0,1,7.0,18.0,3065.9956649789156,3070.2434825220316,4.0,0.5285714285714286,0.43333333333333335,4,True,1,0,6,10.5,6.9,37.5,1,16.3,2.7751633986928095,5.644771241830066,-2.3828976034858442,1.223202614379085,0.0,57.14285714285714,60.0,1,5.0
2026-01-30,2026-01-31,9.848175818484226,13.80006716932495,0.7136324553821691,7,9,1,0,2.0,1,7.0,18.0,2943.9967487341864,3036.2956561412016,5.0,0.4714285714285714,0.4426229508196721,5,True,1,0,7,16.1,6.2,8.333333333333332,1,14.3,8.347712418300656,4.913071895424837,-31.454248366013072,-0.7434640522875782,0.0,28.57142857142857,0.0,1,123.0
2026-01-31,2026-02-01,38.13613186386317,21.33109701971633,1.7878185931372375,0,10,1,1,2.0,1,7.0,18.0,3351.49756155064,3142.3442315797392,123.0,0.2714285714285714,0.25,6,True,2,0,8,11.8,6.1,50.0,1,22.1,4.040983606557377,4.796065573770491,10.05464480874317,7.07049180327869,75.0,85.71428571428571,40.0,0,0.0
2026-02-01,2026-02-02,28.602098897897378,19.85998688042555,1.4401872000272191,1,0,0,0,1.0,0,6.0,17.0,2513.62317116298,2925.6308362983777,0.0,0.35714285714285715,0.2413793103448276,0,True,2,0,9,11.0,4.0,29.166666666666668,1,13.1,3.191475409836066,2.695081967213115,-10.56010928961749,-1.8406557377049193,50.0,57.14285714285714,20.0,1,4.0
2026-02-02,2026-02-03,22.451574173423033,18.76619468177551,1.1963839528546787,2,1,1,0,1.0,0,6.0,18.0,2351.2173783722346,2852.414916553662,4.0,0.4142857142857143,0.26666666666666666,1,True,2,0,10,15.7,4.4,0.0,0,8.9,7.886885245901639,3.130491803278689,-39.42622950819672,-5.982295081967214,0.0,0.0,0.0,1,3.0
2026-02-03,2026-02-04,17.588680630067273,17.678870910618578,0.9948984139876753,3,2,1,0,2.0,1,6.0,19.0,2087.1630337791757,2745.0069912740987,3.0,0.5285714285714286,0.2903225806451613,2,True,2,0,11,16.7,5.1,0.0,0,14.8,8.83344262295082,3.8757377049180324,-38.674863387978135,0.03311475409836184,0.0,0.0,0.0,1,3.0
2026-02-04,2026-02-05,13.941510472550455,16.66653498574833,0.8364972373964916,4,3,1,0,2.0,1,6.0,19.0,2039.1222753343818,2686.385819462092,3.0,0.4225352112676056,0.3125,3,True,2,0,12,14.1,1.2,0.0,0,12.5,6.218032786885246,0.040983606557376984,-38.31967213114754,-2.1550819672131123,0.0,0.0,0.0,1,27.0
2026-02-05,2026-02-06,17.206132854412843,17.379187745351896,0.9900424062692265,5,4,1,0,2.0,1,6.0,19.0,1963.5917065007864,2620.910935361258,27.0,0.5352112676056338,0.3333333333333333,4,True,2,0,13,15.7,3.3,0.0,0,11.1,7.817377049180326,2.1947540983606553,-37.78688524590164,-3.4032786885245905,0.0,0.0,0.0,1,4.0
2026-02-06,2026-02-07,13.904599640809632,16.456485142224178,0.8449313155658679,6,5,1,0,2.0,1,6.0,20.0,1984.9437798755898,2581.4688018880674,4.0,0.4788732394366197,0.35294117647058826,5,True,2,0,14,9.6,4.4,45.83333333333333,1,20.8,1.6924590163934417,3.361967213114754,8.647540983606547,6.398688524590165,0.0,85.71428571428571,80.0,0,0.0
2026-02-07,2026-02-08,10.428449730607223,15.321555132415613,0.6806391153169491,7,0,0,0,1.0,0,5.0,20.0,1488.7078349066924,2403.436470723373,0.0,0.2676056338028169,0.34285714285714286,6,True,2,0,15,9.0,4.4,25.0,1,17.1,1.0619672131147544,3.39344262295082,-11.721311475409834,2.8039344262295085,0.0,0.0,40.0,1,3.0
2026-02-08,2026-02-09,8.571337297955417,14.471792709490398,0.5922788883186846,8,1,1,0,1.0,0,6.0,20.0,1762.2808761800193,2415.8201623976233,3.0,0.36619718309859156,0.3611111111111111,0,True,2,0,16,9.0,4.1,50.0,1,15.4,1.0298360655737717,3.081967213114754,13.469945355191257,1.2291803278688516,100.0,71.42857142857143,40.0,0,0.0
2026-02-09,2026-02-10,6.428502973466562,13.47373803987037,0.4771135489233848,9,0,0,0,1.0,0,5.0,19.0,1321.7106571350146,2249.211875335718,0.0,0.4225352112676056,0.35135135135135137,1,True,2,0,17,12.3,-0.1,0.0,0,11.1,4.261967213114753,-1.098688524590164,-36.39344262295082,-3.0160655737704936,0.0,0.0,0.0,1,92.0
2026-02-10,2026-02-11,27.82137723009992,18.889342312982755,1.4728610858504123,0,1,1,1,1.0,0,5.0,20.0,3656.032992851261,2829.1972632436,92.0,0.5352112676056338,0.3684210526315789,2,True,2,0,0,10.1,0.1,0.0,0,8.9,2.0091803278688527,-0.8763934426229508,-35.95628415300546,-5.167540983606559,0.0,0.0,0.0,0,0.0
2026-02-11,2026-02-12,20.866032922574938,17.586629050018427,1.1864714302683876,1,0,0,0,1.0,0,4.0,20.0,2742.0247446384456,2634.08021060611,0.0,0.4305555555555556,0.358974358974359,3,True,2,0,1,11.2,0.1,0.0,0,10.6,3.085901639344261,-0.8960655737704917,-35.69672131147541,-3.379344262295085,0.0,0.0,0.0,1,57.0
